"","Calu3_mock3","Calu3_mock2","Calu3_mock1","Calu3_SARSCoV2_3","Calu3_SARSCoV2_2","Calu3_SARSCoV2_1","SRR1942929","SRR1942934","SRR1942956","SRR1942957","SRR1942960","SRR1942961","SRR1942989","SRR1942990","cluster","gene_type"
"TCP11L2",-0.746163083949608,-1.57150732881375,-1.02401235484007,0.872308697866383,0.859766707778053,0.766756966119513,-0.842007648739778,-0.728153290192831,0.915579003295675,0.923466724030114,-0.900236650287247,-0.763289799820413,1.04634413501662,1.19114792253734,7,"Human"
"SPRED1",-0.808182387719202,-1.92788255550277,-1.124528849058,-0.603818449664826,-0.283778336237974,-0.630186806367869,-0.0113668974046947,0.132765133852669,1.40412969879047,1.51432030530062,0.0561644258683144,0.183082732473195,1.03211201291644,1.06716997275364,2,"Human"
"GPR176",0.28271808226084,0.175465114824779,0.362405964182818,0.974576442902853,1.20757507344014,0.885097255655501,-1.38810597714335,-1.30866381216989,-0.511813442439749,-0.336042278434952,-1.06919800206673,-1.4374355872743,1.11771646612023,1.04570470014181,5,"Human"
"JAM3",-0.59776097810061,-0.776612262355344,-1.37114123812533,-0.831514991401844,-1.37114123812533,-1.37114123812533,1.00850106245649,0.846120316510975,0.273080292666076,0.367716791932287,0.9016676770162,0.817975492473229,0.866050605922979,1.23819970725554,1,"Human"
"GLB1L3",-0.299428013740668,-2.3684696852902,-1.33028842383219,0.114709675316726,-0.989232228613919,-0.364548139148017,0.10576960669932,0.524226814531215,0.757331557298811,1.0903175714562,0.955505195046768,0.325397529535822,1.08998598960749,0.388722551132628,2,"Human"
"ADAMTS15",0.544306754398857,1.28055656955945,0.723268888788951,1.12612961996837,0.843910452635027,1.19665615424111,-0.940872292579531,-1.40153574066486,0.353185474566665,-0.0204646762471087,-1.40357025678028,-1.2950602928172,-0.499787157540823,-0.506723497528628,5,"Human"
"GPT2",-0.559513228260267,-0.0670009901014941,0.017272265668978,1.72160319395369,1.72151198813619,1.79189302762563,-0.224530283939239,-0.335244239799498,-0.866928831443694,-0.878900170374574,-0.225742127545386,-0.225248894348846,-0.999099841260289,-0.870071868311195,5,"Human"
"RAB8B",-0.998072665611099,-1.8668189369841,-1.32285906612107,1.36009060488044,1.62100475104725,1.01703026673913,-0.0852105017937991,-0.036285576725782,0.665269442303087,0.583329504678668,0.0740603109811607,-0.0577448582481704,-0.445960709955965,-0.507832565189735,7,"Human"
"NDUFB8",1.01542115264916,1.76950927628558,1.3115604561426,-0.0727254384485026,-0.203760816121065,-0.0356780685376258,-0.102471790093547,-0.210974656680344,-1.82492383646586,-1.89048339818282,-0.113271149733315,-0.0698286685759039,0.236851840322051,0.190775097439608,4,"Human"
"SPINT1",0.630792402465533,1.04135191487921,0.913102175022208,0.957385661180843,1.0396822118379,1.26310820957663,-0.252519232970471,-0.397490846188578,-0.642351154301144,-0.583901853262605,-0.280013085138944,-0.238474723729759,-1.84108652171365,-1.60958515765717,4,"Human"
"CKB",0.667849794286712,1.32495559447987,0.787518325579223,0.661333778456627,0.540527394793403,0.852245156125982,0.314150623724237,-0.201290280496088,-0.781265654515955,-0.855012043622133,0.276505090939567,0.188649455366882,-1.88378306965087,-1.89238416546744,4,"Human"
"TRMT61A",0.374505950743138,2.12835873287565,1.70899346615465,-0.0212562550901943,-0.976946992204974,0.592541940356141,0.555908415000878,-1.42788334108323,-0.415459141300613,-0.782330662107261,-0.042375021660202,-0.512477269679472,-0.654687985279369,-0.526891836725158,4,"Human"
"BTRC",-1.20355492765559,-0.891905891764438,-1.2409018747039,-0.812496870780753,-0.3415170673335,-0.860015258758692,-0.0685504956829793,0.270747958265553,1.56096066404934,1.222262817126,-0.174267288411409,0.00732512170233622,0.788741895426941,1.74317121852113,2,"Human"
"BAG5",-0.846823604744266,-1.09456419219827,-0.989914602802455,-0.951158802101889,-1.08201979948875,-1.40590068378159,0.835994220653233,1.25978069330149,0.331484419157221,0.127647494085676,0.979360371446551,0.950180808162819,0.956907514897228,0.929026163412967,1,"Human"
"DPCD",1.6840565167171,1.37108786863118,1.28646235197035,-1.41222159665801,-0.664456528403791,-0.631768777385985,0.00526953024931962,0.0535643151608178,-1.02261822684417,-1.57014932785539,0.436174407382135,0.0477786362209279,0.190139537063108,0.226681293752411,1,"Human"
"LARP6",1.08742199996207,1.22240579053448,0.856335608016432,0.855388939724966,1.21051488361346,1.25907340780987,-0.996403098563224,-1.15777427194284,-0.349910849809769,-0.664307155685855,-0.865696636796048,-1.13166377382934,-0.695906735168435,-0.629478107865781,5,"Human"
"API5",-0.309400095844997,-1.54684920330724,-0.824373518758143,-0.801319329645251,-0.60694844323894,-1.39075645721542,0.779211768071667,1.06020716402579,-0.277837704894092,-0.384005027163123,0.79115422059951,0.812270170398322,1.39578169775848,1.30286475921342,2,"Human"
"ZNF319",0.247791250060895,0.234156894075867,0.203006923895654,1.10721612315297,1.1184661540464,1.53062685219605,-1.2839764258142,-1.58698741915795,0.307703612089085,0.563922594028875,-1.30686345670975,-1.29967690305354,-0.0450309537007371,0.209644754890376,7,"Human"
"HPS6",1.21392486040381,1.35161970431964,1.29241163600271,0.364445084663807,0.929333149951243,1.00123169231501,-0.691152052112219,-0.978136832958114,-0.245829046179986,-0.323138288371053,-0.681796155557336,-0.517281396421135,-1.43261210823726,-1.28302024781911,5,"Human"
"SENP8",0.0445952687270965,-1.26809336702408,-1.01828534342643,0.956872568246836,1.61224881069535,1.84184152680177,-0.662991664480198,-0.625390124881368,-1.09350571578767,0.104118264527253,-0.752608909153229,-0.269934111634636,0.311172542427704,0.819960254961621,7,"Human"
"NOLC1",-0.209227932424553,-0.534687981922622,-0.3384394428155,-1.12516650582145,-1.64434263380022,-1.57942304056642,1.02110282864424,1.1731840875808,-0.123422512445679,-0.376043081521267,0.960460049119292,1.03269987497249,0.931600280542506,0.81170601045837,6,"Human"
"COPS2",-0.550898196585418,-2.09864376656295,-1.49826340420951,0.486214238662091,1.13233309697573,-0.406099459430481,-0.3038729507972,-0.0409802033047179,1.45449302765683,1.20633665198198,-0.209552114441304,-0.256123502632374,0.563876904263719,0.52117967842362,1,"Human"
"SGPL1",-1.6392900755076,-1.93361131182519,-1.33866641328113,0.856982240614471,0.14378958696959,0.566589669157982,0.715051928291724,0.937114744511984,0.674304748640788,0.9303234719286,0.573857325150168,0.461484753863325,-0.521352426395032,-0.426578242119672,11,"Human"
"FRS2",-1.23628984264238,-1.83433475463927,-1.06442886992801,0.156892778813097,0.217584041431597,0.359752572048338,-0.436937433068727,-0.329870155523148,1.34256576362284,1.25588747507539,-0.366414667766158,-0.420679154019185,1.23156651023694,1.12470573635868,1,"Human"
"CCT2",0.641491037152987,0.527695728359659,0.225730767903728,-1.49344594299193,-1.65046512793832,-1.94135855760109,0.598209922975464,1.0640083739551,-0.000486166165772865,-0.523065108199747,0.569857368403679,0.38389979048078,0.907161835594929,0.690766078070504,11,"Human"
"PCBD1",1.16530834436293,2.08872443661193,1.24651027670661,0.0373246000692082,-0.221670614081003,0.0886812729834362,0.0246586581825369,0.157637247483623,-1.42430186861491,-1.31108877091174,0.015228893360874,0.0760388597966891,-0.98414037364567,-0.95891096230454,9,"Human"
"C16orf71",1.83346242104615,0.505969303469184,0.609017658677671,-2.36410226121778,-0.682804352711892,-1.49061142867374,0.119115939192356,-0.200504194792446,0.0340391112876205,0.208050152068054,0.273551363398221,0.14812035844113,0.629961523778936,0.376734406036532,6,"Human"
"COX11",-0.164438797785309,-0.867782254742853,-0.547532816128331,-1.35228857552934,-1.55342255814864,-1.49683888153036,0.981397421013934,1.11425596105044,0.217623406979894,0.274676871901386,1.04370122502092,1.09462322487903,0.758323637666824,0.497702135352419,6,"Human"
"FAM227B",-0.662895522412393,-1.47275683834764,-0.984485217233245,1.66127258170157,1.9584197764395,0.713094028576718,0.271906999013244,-0.00526506776328718,0.609562592314743,0.161836427752137,0.0217100443192201,-0.958390133761266,-0.477288988219985,-0.836720682379293,7,"Human"
"STXBP4",-0.641077795361777,-0.866137709698659,-0.416138744682716,-0.974888980116353,-1.1387093756216,-1.64952100770918,0.222997506197767,0.304091351184631,1.64283147388222,1.53885013525411,0.226197213954215,0.0593292376909881,0.813718584422992,0.878458110603383,3,"Human"
"CUL5",-0.889003636691726,-1.86360582809373,-0.992349599356224,-0.548980196365977,-0.875365998095705,-0.963510287754962,0.236723363847011,0.580561006263741,1.15746289157393,1.13408282251406,0.403831094000714,0.437489487031387,1.07636011956459,1.10630476156287,3,"Human"
"C2",0.593949828519549,0.83682407313245,0.486791531576802,1.37345531573116,1.46826030897192,1.51738177670341,-0.862255998170196,-0.976631724220395,-0.437071736824994,-0.636304409520032,-1.08704742920757,-0.971588684847399,-0.869668010827272,-0.436094841017444,5,"Human"
"PLEKHF1",0.537418063710918,1.64527630874121,1.1982389342308,0.908483102785393,0.894781221783141,1.19499703609569,-1.10056383090033,-0.992518835070094,-0.522651999911946,-0.56521147006219,-0.926872083474461,-0.911325728230712,-0.44439925230244,-0.915651467394967,5,"Human"
"SMPD1",0.887754729983756,1.1926180794025,1.05121143716265,0.862256753297246,0.877666054135325,0.95350348616269,-1.10776422197505,-1.30751686896048,-0.820830544290581,-0.936341043195013,-1.17914967905712,-1.09203615768218,0.305547398774097,0.313080576242167,5,"Human"
"SYNPO2L",-0.649900844212445,0.968909557416624,0.934780630687235,0.370032296089003,2.12514180977751,0.723716088013438,-1.04894035113172,-0.959531790483485,-0.597075192033432,-0.581044006525006,-1.32685427235679,-0.842616626595284,0.36328162802011,0.520101073334248,5,"Human"
"NUDT13",-0.980338526478153,0.0078134639001862,-0.833035306150946,-0.738821774653336,-1.66777900002302,-0.530227041189488,0.895223511771258,0.835293242439024,1.68193748182795,1.28140571910441,0.10746413430263,0.317366673060139,-1.07790298806494,0.701600410154301,6,"Human"
"TRIM44",-1.55997607862218,-1.89093965587366,-1.29050448765605,-0.212423857743362,-0.451967433790954,-0.621749359861989,0.712425952495051,0.997041584416595,0.732960517014933,0.525410770466888,0.62273233508629,0.750963140091103,0.816226749423832,0.869799824553481,3,"Human"
"ILK",0.852459150629165,1.57235909732688,1.17071271055801,0.998675178681357,0.60084880159262,1.01584216751877,-0.313938846979824,-0.415404535716811,-0.721984340955483,-0.863462018077725,-0.623272640099449,-0.490124966916817,-1.42094096514515,-1.36176879241555,4,"Human"
"TAF10",1.33166995580972,1.97254369819667,1.28529362985229,-0.0886055314934649,0.240799106498756,1.08593981642918,-0.641961843246115,-0.656042578012844,-0.730737999788676,-0.802655237006964,-0.661081086540297,-0.51536744900872,-0.737490420650521,-1.082304061039,10,"Human"
"TPP1",0.709573913889617,0.155456154441051,0.77510330417709,-1.16308670653611,-2.06782056164856,-1.23542586740909,0.385017860287747,0.465582762204177,-1.19767912262558,-0.142460059708503,0.62689787956741,0.827371582512285,0.722396460805631,1.13907240004286,11,"Human"
"MSS51",-0.93464040691865,-1.0930211673332,-0.985808303355061,0.293634275818162,-1.09842768195959,-0.339587401250343,-0.588110359063296,-0.0390691355355774,0.468060776221484,0.583199604249226,-0.450381726937607,0.360941011150159,1.86885207952379,1.9543584353905,2,"Human"
"CYB5A",1.12723121468622,1.4569069525254,1.21704367151285,0.542251453992585,0.483683651601283,0.589047814394176,-0.163083727838422,0.0195136370655474,-0.856813544851075,-0.951667757860906,-0.118688232780948,-0.0104492798227826,-1.6018881131513,-1.73308773947263,8,"Human"
"USP54",-1.35517479787942,-1.62501824578173,-0.939269130106779,0.252015059048646,0.332676230848076,-0.038745452953892,-0.427065386060763,-0.372775854275898,1.17959066249243,1.26601027908247,-0.643426741299594,-0.322603181535837,1.30798595338878,1.38580060503351,2,"Human"
"WDR88",-0.366541327837448,-0.269000952366206,-0.70790034699171,-1.52810414400194,-1.52810414400194,-1.52810414400194,0.849734810883059,0.89584648996418,0.138647548019771,0.514808346213118,1.14941477947198,1.19050766556445,0.722723753332575,0.466071665752067,6,"Human"
"ATP9B",-1.20395864695058,-1.48502112459043,-1.01047149956568,-0.281914381273718,-0.765532791969585,-0.298379614310728,0.153281639322172,0.359717356465122,0.435949110130729,0.345379001072418,-0.0451747844211249,0.0373372025927963,1.73852899387076,2.02025953962786,2,"Human"
"PPFIBP2",-0.585174160438995,-0.475214721759824,-0.538701699809004,-1.69315629795619,-1.45376889339106,-1.34772046348075,0.563616844298679,0.51306930463596,0.776278552070294,0.584110812630755,0.602091771387306,0.559866131602513,1.37489826222488,1.11980455798544,3,"Human"
"SERPINB7",0.312049882675112,0.334666874821834,0.0720206311470231,1.66230752617358,1.7091110927517,1.60478313167538,-0.871097021522508,-0.821573910552205,-0.647822293092666,-1.14284437769666,-0.779642493881447,-0.692174511563449,-0.422952553644436,-0.316831977291263,7,"Human"
"KIAA0355",-0.994414617688872,-1.85065587242258,-0.830002320936862,0.97797463165808,0.320040926923014,0.931732696606432,-0.323086546351508,-0.492340876122695,1.72264927625676,1.54087091166695,-0.380591829990416,-0.161248304807031,-0.278710861996108,-0.18221721279514,1,"Human"
"TUB",1.4383854372768,1.30970100166176,1.56700744157406,0.632547947399016,0.661212926867917,0.566547896718157,-0.604005140180054,-0.636727237277708,-0.852732587474295,-1.54439517476352,-0.412421509113629,-0.865201866278359,-0.68914295721742,-0.570776179192735,8,"Human"
"WDR72",-0.683101220965093,-1.56715733195912,-0.147177702010247,-0.495287856312838,-0.871502762294592,-0.565420214650576,1.11980459837734,1.15563293607096,0.426502360664566,0.426995399771931,1.32953011461744,1.54202092541819,-0.491768428446186,-1.17907081828178,6,"Human"
"ZMAT1",-1.3268185844526,-1.83511820374922,-1.56488666780879,-0.389898191071387,-0.320776307287464,-0.603365275783103,0.551499403273864,0.880311416107735,0.600279588707131,0.875866822698741,0.608379419142281,0.849912861381676,0.610552979312591,1.06406073952854,2,"Human"
"XRRA1",-1.31097108849536,-0.661019695902285,-0.284736414102781,-1.34053049116541,-0.926204406576359,-0.976573364940013,0.385792119707913,0.446489029877114,0.839462230785139,0.00665365022532716,0.365857767336482,0.00299595803755329,1.66676983060003,1.78601487461266,3,"Human"
"TRIM66",-1.18163759090252,-0.94708404464419,-0.433828368434312,-1.04697867418172,-1.51196503273957,-1.05434333308464,0.991426677262404,1.17531263070757,0.667293892950626,0.92968297500863,0.962600068968,1.0244676374854,-0.164546857962855,0.589600019567168,3,"Human"
"RNF169",-1.16221921148165,-1.50142224941975,-0.903456630217819,-0.0390274734940572,0.188622466478157,-0.245311611783185,-0.542422335823577,-0.431827431759991,1.37648675559132,1.52960533539165,-0.518487858795707,-0.348813994057588,1.31225047248411,1.28602376688811,1,"Human"
"RPL27A",0.536130850493634,1.82044479509725,0.633416343330854,0.877295087853628,1.05748207283719,0.961227589967301,-0.271069213992366,-0.302124667676359,-1.02792077688614,-1.34283185376771,-0.280879424521352,-0.205730090076388,-1.11577014981048,-1.33967056284908,4,"Human"
"DENND2B",-0.567612390084023,0.158166114849943,0.348197717547383,1.32892735768239,1.6229072418457,1.49534824377733,-0.893229663506173,-1.24102618131404,0.347446550257832,0.701368198985311,-1.00161249682443,-1.02328522090056,-0.839120840293609,-0.436474632023077,7,"Human"
"CDYL2",1.06303719325295,0.664027826380296,0.434082470670847,1.69572179285875,0.905855301698366,1.3581604530916,-1.25848867230877,-0.982100605492504,-0.224967618768178,-0.378339586217955,-0.619468773693684,-0.814991834457777,-1.24720174231154,-0.595326204702397,5,"Human"
"PRTG",-1.7401396793374,-2.00965690247142,-0.819832899500765,-0.16788577033236,-0.292071156678429,-0.338847305550684,0.398865057348282,0.607201912290559,1.21714927108331,1.49805126856955,0.446783204016342,0.463260794520904,0.152389247033145,0.584732959008949,11,"Human"
"CENPN",1.00948981751466,0.458162759076933,0.451065187592818,-0.959063530974634,-1.3806388649016,-1.11458773687708,0.391980343467435,0.633490568200841,-1.19169746276003,-1.35584677859246,0.314270693497068,0.0794331643939502,1.45943475016174,1.2045070902004,11,"Human"
"AKIP1",0.893452368162505,1.40121023987597,1.07990595447281,0.881265200364845,0.688688794787374,1.18130684700732,-0.323808085350106,-0.220274860079486,-1.04140626419367,-1.0796946791142,-0.349040446953892,-0.373886641648541,-1.28843055788152,-1.4492878694494,4,"Human"
"ATMIN",-0.766083851847088,-1.21736686848847,-0.977728168887125,-0.550649650610877,-0.742130387533901,-0.629919089202753,-0.223332094734662,0.088274093956227,1.33507649549054,0.796843803019802,-0.280657799097676,-0.313650521653707,1.66192943828042,1.8193946013093,2,"Human"
"TMEM41B",-0.142058375711013,-1.25802906552381,-0.994709818946734,-1.09016126282718,-0.529328735485953,-1.69218915306756,1.09446268019823,1.26650700375469,0.338869118453699,0.327642606827257,1.37282266991411,1.05310974145886,0.240146855869529,0.0129157350858972,1,"Human"
"PKD1L2",-0.395980294950389,-1.78583878138774,-1.30715243621788,1.42339527097428,1.14717742719879,1.507087307474,-0.717998680488592,-0.476482130715513,0.422073023947702,1.08016402520278,-0.178722981213468,-0.213933842474197,-0.393105951058038,-0.110681956291746,7,"Human"
"WEE1",-0.89051434228585,-1.37201811656381,-1.00739687555442,-0.663269172765779,-0.401734822596425,-0.31189377604649,-0.273602259711159,-0.128092364643511,1.64266583635532,1.734937365461,-0.332528390067992,-0.285366312565276,1.15279739164686,1.13601583933752,2,"Human"
"MAPK7",-0.178047669850511,1.5282984065222,1.49755150511985,1.04407412232338,0.678981962028882,-0.217022030705482,-0.57155211291708,-1.37384879886132,0.328103788647764,0.921830551615687,-0.757262470357433,-0.568692780621224,-1.12593260770245,-1.20648186524224,5,"Human"
"MCM7",-0.0199714852163208,0.631080733101958,0.397654901364154,-1.48561295509702,-1.68878466204937,-1.58668940660507,1.20517551351075,1.0430671323329,0.0689444788323421,-0.260934621870574,1.1086959891139,0.966998772073189,-0.097730632093021,-0.281893757397813,6,"Human"
"CCDC68",-0.469106291858541,-1.71614668801559,-1.23749828145714,-0.930414127305667,-0.621176627413017,-1.37476634480597,0.759230993160843,0.901651293640808,0.950709488473394,0.900662555715033,0.816511911963032,0.761567022399729,0.533255470787566,0.725519624715518,1,"Human"
